frame_idx,track_id,object_type,conf,cx,cy,cx_norm,cy_norm,video_w,video_h
834,0,ball,0.061318397521972656,1040.663343498357,367.60104221983244,0.542012158072061,0.34037133538873376,1920,1080
835,0,ball,0.04285430163145065,1041.1607176182142,367.00044517563043,0.54227120709282,0.33981522701447264,1920,1080
836,0,ball,0.03827706351876259,1018.4736867747309,366.1268909089634,0.5304550451951724,0.3390063804712624,1920,1080
837,0,ball,0.029995044693350792,958.0773995988817,365.05889189662787,0.49899864562441754,0.3380174924968777,1920,1080
838,0,ball,0.02280021831393242,836.9850831443499,364.0248682172109,0.43592973080434894,0.33706006316408416,1920,1080
839,0,ball,0.0,641.4825536521956,363.8878156691853,0.33410549669385187,0.336933162656653,1920,1080
840,0,ball,0.14645439386367798,446.58516371927675,366.27197511670005,0.2325964394371233,0.3391407177006482,1920,1080
841,0,ball,0.2824793756008148,327.8875192751455,373.1670803273001,0.1707747496224716,0.3455250743771297,1920,1080
842,0,ball,0.0,273.26298339018535,385.47261926263815,0.14232447051572153,0.35691909190985016,1920,1080
843,0,ball,0.0,260.72809040771216,399.6731259132296,0.1357958804206834,0.3700677091789163,1920,1080
844,0,ball,0.0668381080031395,278.46285428340025,411.59782671377354,0.14503273660593763,0.3811090988090496,1920,1080
845,0,ball,0.12,330.915653490097,417.5321635942064,0.1723519028594255,0.3866038551798207,1920,1080
846,0,ball,0.03546156361699104,437.7057993696111,418.24133967128785,0.22797177050500578,0.3872604996956369,1920,1080
847,0,ball,0.0,617.2702362359069,414.96947421585355,0.3214949147062015,0.3842309946443088,1920,1080
848,0,ball,0.0,822.6640975548243,410.0685669603106,0.4284708841431376,0.3796931175558431,1920,1080
849,0,ball,0.027057286351919174,998.5056043489282,405.5435526311617,0.5200550022650667,0.37550328947329786,1920,1080
850,0,ball,0.47658857703208923,1097.846506967842,402.80755501790367,0.5717950557124177,0.3729699583499108,1920,1080
851,0,ball,0.47643476724624634,1140.3419897996043,401.58268986433137,0.593928119687294,0.371835823948455,1920,1080
852,0,ball,0.4607343077659607,1150.746786465407,401.29680513252515,0.5993472846173995,0.3715711158634492,1920,1080
853,0,ball,0.39702150225639343,1147.643421352683,401.40890982934195,0.597730948621189,0.37167491650865,1920,1080
854,0,ball,0.31071755290031433,1141.4514158450734,401.7829513359651,0.5945059457526424,0.3720212512370047,1920,1080
855,0,ball,0.28659936785697937,1136.6322446508939,402.2470584623437,0.5919959607556738,0.37245098005772564,1920,1080
856,0,ball,0.27177298069000244,1134.045552276733,402.63689115346847,0.5906487251441317,0.3728119362532115,1920,1080
857,0,ball,0.2634100615978241,1132.9329876502031,402.60040366661104,0.5900692644011475,0.37277815154315835,1920,1080
858,0,ball,0.29506415128707886,1131.605217734881,401.55629676124465,0.5893777175702506,0.37181138589004137,1920,1080
859,0,ball,0.17883604764938354,1127.5419352889244,398.59165785066403,0.5872614246296481,0.369066349861726,1920,1080
860,0,ball,0.0,1117.8940414349731,392.7595703416662,0.5822364799140485,0.36366626883487607,1920,1080
861,0,ball,0.0,1103.5502121123602,385.1387670245094,0.5747657354751876,0.3566099694671383,1920,1080
862,0,ball,0.0,1082.2236096744648,377.12193182582865,0.5636581300387837,0.3491869739128043,1920,1080
863,0,ball,0.0,1045.3970187316952,370.3190517108904,0.544477613922758,0.342888010843417,1920,1080
864,0,ball,0.026121294125914574,976.903308839236,366.6169239950919,0.5088038066871021,0.3394601148102703,1920,1080
865,0,ball,0.03601941466331482,855.8225694580606,367.8647686664503,0.44574092159273987,0.34061552654300953,1920,1080
866,0,ball,0.0,666.8469226065879,373.51192845728883,0.3473161055242645,0.34584437820119335,1920,1080
867,0,ball,0.029696734622120857,480.6236491438678,380.0314668669678,0.25032481726243117,0.351880987839785,1920,1080
868,0,ball,0.028135647997260094,368.59040770701483,384.2775898628272,0.19197417068073688,0.3558125832063215,1920,1080
869,0,ball,0.12,316.94662913632567,386.6588904999809,0.16507636934183628,0.358017491203686,1920,1080
870,0,ball,0.028944218531250954,301.7920381901745,388.4172928172753,0.15718335322404922,0.35964564149747713,1920,1080
871,0,ball,0.13084404170513153,303.50675943929815,390.9372457292648,0.1580764372079678,0.36197893123080077,1920,1080
872,0,ball,0.0,310.0637387020188,395.3926978547461,0.16149153057396812,0.3661043498655056,1920,1080
873,0,ball,0.0,315.4259141695316,401.34581042867944,0.16428433029663106,0.37161649113766615,1920,1080
874,0,ball,0.0,317.22338881396786,408.23371821257535,0.16522051500727492,0.37799418353016234,1920,1080
875,0,ball,0.0,315.1897365306758,415.6000998558129,0.16416132110972698,0.38481490727390083,1920,1080
876,0,ball,0.0,311.02026087966266,423.0269880634011,0.16198971920815763,0.3916916556142603,1920,1080
877,0,ball,0.0,309.72526609901905,429.9113500390292,0.16131524275990575,0.3980660648509529,1920,1080
878,0,ball,0.0,322.0636026495934,435.2009362398536,0.1677414597133299,0.4029638298517163,1920,1080
879,0,ball,0.028473371639847755,366.656779827627,437.26105823676835,0.19096707282688907,0.40487135021922993,1920,1080
880,0,ball,0.02822079136967659,468.43226335980455,434.2082430678023,0.24397513716656488,0.40204466950722434,1920,1080
881,0,ball,0.0,647.2039214604598,426.2932445269019,0.33708537576065617,0.39471596715453877,1920,1080
882,0,ball,0.0,854.5983430796184,416.42436797841845,0.4451033036873013,0.38557811849853557,1920,1080
883,0,ball,0.10264885425567627,1033.3509035840173,407.6002040768064,0.5382035956166756,0.37740759636741333,1920,1080
884,0,ball,0.07882865518331528,1134.9883160170318,402.20510965172593,0.5911397479255374,0.3724121385664129,1920,1080
885,0,ball,0.12,1179.0623718705476,399.56859224573,0.6140949853492436,0.36997091874604626,1920,1080
886,0,ball,0.1234084889292717,1190.4930420047526,398.55387777348943,0.6200484593774753,0.3690313683087865,1920,1080
887,0,ball,0.0,1187.8491489114645,398.2988956083649,0.618671431724721,0.368795273711449,1920,1080
888,0,ball,0.0,1181.621595943661,398.28857696695985,0.6154279145539902,0.3687857194138517,1920,1080
889,0,ball,0.0,1176.3138593528092,398.3029851746443,0.6126634684129215,0.36879906034689286,1920,1080
890,0,ball,0.04465123265981674,1173.0637577548582,398.30083338870736,0.6109707071639886,0.36879706795250683,1920,1080
891,0,ball,0.0326395258307457,1171.584654177748,398.31461001980466,0.6102003407175771,0.3688098240924117,1920,1080
892,0,ball,0.11792740225791931,1171.2692072386562,398.31773608535536,0.6100360454368001,0.36881271859755127,1920,1080
893,0,ball,0.12,1171.6351191488668,398.29010768307825,0.6102266245567015,0.368787136743591,1920,1080
894,0,ball,0.14971187710762024,1172.4033209417707,398.2453615162403,0.6106267296571722,0.3687457051076299,1920,1080
895,0,ball,0.13382354378700256,1173.2197364691795,398.2529792161329,0.6110519460776976,0.3687527585334564,1920,1080
896,0,ball,0.25489747524261475,1173.8641051136126,398.38417798497227,0.6113875547466733,0.36887423887497434,1920,1080
897,0,ball,0.35173553228378296,1174.2142341350327,398.5731668177959,0.6115699136119962,0.36904922853499617,1920,1080
898,0,ball,0.4669415056705475,1174.0639103633912,398.7062808767076,0.6114916199809329,0.3691724822932478,1920,1080
899,0,ball,0.46405258774757385,1173.6861859364833,398.697438143608,0.611294888508585,0.3691642945774148,1920,1080
900,0,ball,0.4730205535888672,1173.1120811011178,398.556772164822,0.6109958755734989,0.36903404830076114,1920,1080
901,0,ball,0.43557432293891907,1172.4695066493357,398.3891581608557,0.6106612013798624,0.36887885014894045,1920,1080
902,0,ball,0.13021822273731232,1171.9256337866068,398.29425296917265,0.6103779342638577,0.36879097497145613,1920,1080
903,0,ball,0.0,1171.2763089571624,398.40070417198825,0.6100397442485221,0.3688895408999891,1920,1080
904,0,ball,0.0,1170.557207366117,398.6591287382726,0.6096652121698526,0.36912882290580795,1920,1080
905,0,ball,0.0,1169.809440685568,399.0025232629557,0.6092757503570667,0.3694467807990331,1920,1080
906,0,ball,0.0,1169.0147299538933,399.36802559025426,0.6088618385176527,0.36978520887986505,1920,1080
907,0,ball,0.0,1168.0335345455796,399.6908132563422,0.6083507992424894,0.370084086348465,1920,1080
908,0,ball,0.12132661789655685,1166.545355639884,399.89041485247805,0.6075757060624396,0.3702689026411834,1920,1080
909,0,ball,0.05844759941101074,1164.0310947822372,399.86952083687834,0.6062661951990819,0.37024955633044293,1920,1080
910,0,ball,0.0,1159.762117698714,399.55000917048363,0.6040427696347469,0.36995371219489226,1920,1080
911,0,ball,0.0,1154.529839205414,399.10191496101135,0.6013176245861531,0.3695388101490846,1920,1080
912,0,ball,0.0,1149.3855730752439,398.76037580686483,0.5986383193100229,0.36922257019154153,1920,1080
913,0,ball,0.10182631015777588,1145.4510224713904,398.8001036463377,0.5965890742038492,0.36925935522809045,1920,1080
914,0,ball,0.37486153841018677,1143.707253969779,399.47873540391885,0.5956808614425932,0.36988771796659153,1920,1080
915,0,ball,0.2632940709590912,1143.6458533347661,400.6566275093701,0.5956488819451907,0.3709783588049723,1920,1080
916,0,ball,0.1421978622674942,1144.6179235290845,402.0301998891307,0.5961551685047315,0.37225018508252844,1920,1080
917,0,ball,0.13886985182762146,1145.5818497078317,403.54626560571927,0.5966572133894956,0.37365394963492526,1920,1080
918,0,ball,0.2554146647453308,1146.366882851486,405.6112305892221,0.5970660848184823,0.3755659542492797,1920,1080
919,0,ball,0.260669469833374,1146.9373239871406,408.2675896269899,0.5973631895766357,0.3780255459509166,1920,1080
920,0,ball,0.09561526030302048,1147.3507161844286,411.1016485026275,0.5975784980127232,0.3806496745394699,1920,1080
921,0,ball,0.3183632493019104,1147.8646999086657,413.22644550840573,0.5978461978690967,0.38261707917444976,1920,1080
922,0,ball,0.3006027936935425,1148.2332242845678,414.0113410009609,0.5980381376482123,0.38334383426014895,1920,1080
923,0,ball,0.3013603389263153,1148.5174559398768,413.8894350557484,0.5981861749686858,0.3832309583849522,1920,1080
924,0,ball,0.3375619053840637,1148.9658954055374,413.21594371749165,0.598419737190384,0.38260735529397377,1920,1080
925,0,ball,0.3369307518005371,1149.8734868052138,412.64629335168934,0.5988924410443822,0.3820799012515642,1920,1080
926,0,ball,0.29474765062332153,1151.752954850094,412.5661367296189,0.5998713306510907,0.38200568215705455,1920,1080
927,0,ball,0.15313179790973663,1154.2416010980533,413.0468956294148,0.6011675005719027,0.38245082928649515,1920,1080
928,0,ball,0.4126603901386261,1156.3894708331463,413.94293241742764,0.6022861827255971,0.38328049297909966,1920,1080
929,0,ball,0.4121963679790497,1157.9488360405564,414.9717204825746,0.6030983521044565,0.3842330745209024,1920,1080
930,0,ball,0.44606825709342957,1159.3061556590505,416.1658338725669,0.6038052894057555,0.3853387350671916,1920,1080
931,0,ball,0.39017775654792786,1160.5798391482683,417.1256104762805,0.6044686662230564,0.3862274171076671,1920,1080
932,0,ball,0.458517849445343,1161.94531326592,417.55799326878105,0.6051798506593333,0.38662777154516764,1920,1080
933,0,ball,0.4001688063144684,1163.675739984564,417.6617476919512,0.6060811145752937,0.38672384045551034,1920,1080
934,0,ball,0.4162459373474121,1165.7129508851024,417.7477558031367,0.6071421619193241,0.386803477595497,1920,1080
935,0,ball,0.4160056710243225,1167.6080194939336,417.86883977652974,0.6081291768197571,0.3869155923856757,1920,1080
936,0,ball,0.49439239501953125,1169.7327535143495,418.1129101495671,0.609235809122057,0.38714158347182137,1920,1080
937,0,ball,0.4402470290660858,1171.9778372225696,418.52861691061185,0.6104051235534217,0.3875264971394554,1920,1080
938,0,ball,0.35206589102745056,1174.1347083978765,418.9115944427591,0.6115284939572273,0.38788110596551767,1920,1080
939,0,ball,0.3254925012588501,1176.1949463580252,419.1107756447516,0.6126015345614715,0.3880655330043996,1920,1080
940,0,ball,0.2935052216053009,1178.2113525767388,419.24524173670414,0.6136517461337181,0.38819003864509644,1920,1080
941,0,ball,0.29330554604530334,1179.7635423390382,419.3390717899299,0.6144601783015824,0.3882769183240092,1920,1080
942,0,ball,0.2731042504310608,1181.1965923267414,419.4213165099853,0.6152065585035111,0.388353070842579,1920,1080
943,0,ball,0.31713685393333435,1182.5302372951578,419.41947515170733,0.6159011652578947,0.3883513658812105,1920,1080
944,0,ball,0.32744479179382324,1183.7980903234352,419.4567750826841,0.6165615053767891,0.3883859028543371,1920,1080
945,0,ball,0.2997922897338867,1184.8621596819733,419.55047475927853,0.6171157081676945,0.3884726618141468,1920,1080
946,0,ball,0.12247990071773529,1185.4474329216177,419.7994579672273,0.6174205379800093,0.38870320182150675,1920,1080
947,0,ball,0.12,1185.622990283235,420.15449129126915,0.6175119741058516,0.38903193638080474,1920,1080
948,0,ball,0.20751944184303284,1185.4520051072673,420.6992797323274,0.6174229193267017,0.38953637012252534,1920,1080
949,0,ball,0.023105822503566742,1184.9487210782777,421.3859764513781,0.6171607922282696,0.3901722004179427,1920,1080
950,0,ball,0.0,1184.0040004013347,422.24986129005646,0.6166687502090284,0.3909720937870893,1920,1080
951,0,ball,0.020030254498124123,1182.9564928487844,423.1009725644839,0.6161231733587419,0.3917601597819296,1920,1080
952,0,ball,0.4305908977985382,1182.1563249189364,423.74117520885414,0.6157064192286127,0.39235294000819826,1920,1080
953,0,ball,0.43020108342170715,1181.6754918429754,424.13996531184506,0.615455985334883,0.39272219010356024,1920,1080
954,0,ball,0.45943281054496765,1181.4237051866576,424.4433455339692,0.6153248464513842,0.39300309771663816,1920,1080
955,0,ball,0.4164189398288727,1181.4418134072425,424.76795200948095,0.6153342778162721,0.3933036592680379,1920,1080
956,0,ball,0.4397977292537689,1181.5880613400864,425.1671813384675,0.6154104486146283,0.3936733160541366,1920,1080
957,0,ball,0.437835693359375,1181.7637807648057,425.5694148192402,0.6155019691483363,0.3940457544622594,1920,1080
958,0,ball,0.3965884745121002,1181.9286020038699,425.93997645081083,0.6155878135436822,0.3943888670840841,1920,1080
959,0,ball,0.3970416188240051,1182.078736407136,426.2794903300332,0.6156660085453833,0.3947032317870678,1920,1080
960,0,ball,0.4054742455482483,1182.253165541937,426.67350480991405,0.6157568570530922,0.39506806000917966,1920,1080
961,0,ball,0.4072127640247345,1182.4462067571133,427.07731534862626,0.6158573993526631,0.3954419586561354,1920,1080
962,0,ball,0.4539870321750641,1182.65374632788,427.4578981105263,0.6159654928791042,0.39579435010233915,1920,1080
963,0,ball,0.47602370381355286,1182.8804974780503,427.81576287060034,0.6160835924364846,0.396125706361667,1920,1080
964,0,ball,0.460092157125473,1183.110840742424,428.19925523506237,0.6162035628866792,0.396480791884317,1920,1080
965,0,ball,0.46089544892311096,1183.3100637817101,428.5362374527487,0.6163073248863074,0.3967928124562488,1920,1080
966,0,ball,0.46637091040611267,1183.5483403383002,428.9085850675902,0.6164314272595314,0.3971375787662872,1920,1080
967,0,ball,0.4553949534893036,1183.884366817813,429.3377744765822,0.6166064410509443,0.39753497636720575,1920,1080
968,0,ball,0.39828062057495117,1184.3117728291895,429.70101885727263,0.6168290483485362,0.3978713137567339,1920,1080
969,0,ball,0.4363057315349579,1184.8613839206396,430.0083931600999,0.6171153041253331,0.3981559195926851,1920,1080
970,0,ball,0.43951523303985596,1185.443908113325,430.25603357256057,0.6174187021423568,0.3983852162708894,1920,1080
971,0,ball,0.43904903531074524,1185.9701924921517,430.4552352403148,0.6176928085896624,0.3985696622595507,1920,1080
972,0,ball,0.3679549992084503,1186.4768951995854,430.7170065621168,0.6179567162497841,0.3988120431130711,1920,1080
973,0,ball,0.24769391119480133,1186.767128591699,431.17051673506063,0.6181078794748432,0.39923195993987093,1920,1080
974,0,ball,0.30481016635894775,1186.7128595566817,431.7608064215989,0.6180796143524384,0.3997785244644434,1920,1080
975,0,ball,0.2793932855129242,1186.3611971790035,432.3325660576017,0.6178964568640644,0.40030793153481636,1920,1080
976,0,ball,0.28244149684906006,1185.9092141563058,432.78737929737434,0.6176610490397426,0.40072905490497623,1920,1080
977,0,ball,0.28532081842422485,1185.3004213291988,433.1986753856419,0.6173439694422911,0.40110988461633507,1920,1080
978,0,ball,0.34090492129325867,1184.3887647457705,433.6865771419258,0.6168691483050888,0.40156164550178314,1920,1080
979,0,ball,0.4057532548904419,1183.282690583256,434.2000805052526,0.6162930680121125,0.40203711157893757,1920,1080
980,0,ball,0.4625706076622009,1182.118681162556,434.6871120587042,0.6156868131054979,0.4024880667210224,1920,1080
981,0,ball,0.4704524874687195,1181.002172127471,435.1026847628096,0.6151052979830579,0.40287285626186076,1920,1080
982,0,ball,0.4470077455043793,1180.0011834168868,435.46715165447915,0.6145839496962952,0.40321032560599923,1920,1080
983,0,ball,0.44708186388015747,1179.2612897696772,435.7860886229144,0.6141985884217068,0.40350563761380964,1920,1080
984,0,ball,0.3833417594432831,1178.5956251573793,436.17458286656677,0.6138518881028018,0.40386535450608035,1920,1080
985,0,ball,0.36403459310531616,1177.9882304915582,436.66655024059656,0.6135355367143532,0.4043208798524042,1920,1080
986,0,ball,0.3224239945411682,1177.3308651019345,437.262433609649,0.6131931589072576,0.404872623712638,1920,1080
987,0,ball,0.33187389373779297,1176.5414505262113,437.8120870677305,0.6127820054824017,0.40538156209975046,1920,1080
988,0,ball,0.34218740463256836,1175.9409832847614,438.18462423275383,0.6124692621274799,0.4057265039192165,1920,1080
989,0,ball,0.3417694568634033,1175.4766286320914,438.4801423591164,0.6122274107458809,0.4060001318139967,1920,1080
990,0,ball,0.38115444779396057,1175.0179480510205,438.8161165616096,0.6119885146099066,0.4063112190385274,1920,1080
991,0,ball,0.4440065026283264,1174.5837930733614,439.1948613316253,0.611762392225709,0.4066619086403938,1920,1080
992,0,ball,0.4177165627479553,1174.2719380613487,439.54193261388446,0.6115999677402858,0.4069832709387819,1920,1080
993,0,ball,0.4447150230407715,1174.1277699904385,439.8814020961401,0.6115248802033534,0.40729759453346304,1920,1080
994,0,ball,0.4336632192134857,1174.1201586597876,440.1974779154663,0.6115209159686394,0.4075902573291355,1920,1080
995,0,ball,0.43361255526542664,1174.1377410876719,440.48191311994174,0.6115300734831625,0.4078536232592053,1920,1080
996,0,ball,0.46353352069854736,1174.097872934497,440.77167197770586,0.6115093088200505,0.4081219184978758,1920,1080
997,0,ball,0.4362143576145172,1173.9587117252165,440.9169120421093,0.6114368290235502,0.4082564000389901,1920,1080
998,0,ball,0.41617897152900696,1173.4890604118418,441.0396515099583,0.6111922189645009,0.4083700476944058,1920,1080
999,0,ball,0.39301949739456177,1172.3435363684275,441.13317383367615,0.610595591858556,0.40845664243858903,1920,1080
1000,0,ball,0.40457406640052795,1170.1700037940345,441.19386749561454,0.6094635436427264,0.40851284027371715,1920,1080
1001,0,ball,0.4047585427761078,1167.3130201972365,441.26863011259593,0.6079755313527273,0.4085820649190703,1920,1080
1002,0,ball,0.3649166524410248,1163.3428803368004,441.3900705008176,0.6059077501754169,0.40869450972297927,1920,1080
1003,0,ball,0.4319304823875427,1159.137282393816,441.54659826660856,0.6037173345801125,0.40883944283945234,1920,1080
1004,0,ball,0.35135889053344727,1155.1863174018922,441.72301262633675,0.6016595403134856,0.40900278946883034,1920,1080
1005,0,ball,0.394532710313797,1151.667265807408,441.730240074709,0.5998267009413584,0.4090094815506565,1920,1080
1006,0,ball,0.34137338399887085,1148.8075694348202,441.5572027460441,0.5983372757473021,0.4088492618018927,1920,1080
1007,0,ball,0.3176707625389099,1146.4709780715698,441.2270925347313,0.5971203010789427,0.4085436041988253,1920,1080
1008,0,ball,0.2941461503505707,1144.1490687865426,440.6221500582848,0.5959109733263243,0.4079834722761896,1920,1080
1009,0,ball,0.348143607378006,1142.363468541445,439.67433311019636,0.5949809731986693,0.4071058639909226,1920,1080
1010,0,ball,0.3506746292114258,1141.9051175732263,438.3902585347377,0.5947422487360554,0.4059169060506831,1920,1080
1011,0,ball,0.38564419746398926,1143.16869178509,437.00914431822156,0.5954003603047344,0.4046380965909459,1920,1080
1012,0,ball,0.4369398057460785,1146.6450563379926,435.857872665585,0.5972109668427045,0.4035721043199861,1920,1080
1013,0,ball,0.4371916949748993,1151.3678201152682,434.989564653275,0.5996707396433688,0.4027681154196991,1920,1080
1014,0,ball,0.460957407951355,1152.6696723751904,433.8478098298544,0.6003487876954117,0.40171093502764293,1920,1080
1015,0,ball,0.27187228202819824,1140.5147496646748,431.8541183819676,0.5940180987836848,0.3998649244277478,1920,1080
1016,0,ball,0.2805963456630707,1097.3147828116364,428.0737608151864,0.5715181160477273,0.3963645933473948,1920,1080
1017,0,ball,0.31087249517440796,999.2658384543382,421.2436936675096,0.5204509575283012,0.39004045709954593,1920,1080
1018,0,ball,0.0,827.8151099930117,410.2553742543785,0.43115370312136025,0.3798660872725727,1920,1080
1019,0,ball,0.0,629.1700606317519,397.6641030969188,0.32769273991237075,0.3682075028675174,1920,1080
1020,0,ball,0.10110221058130264,457.9715503845434,386.50624342831713,0.23852684915861636,0.3578761513225159,1920,1080
1021,0,ball,0.051781244575977325,360.47891037995885,379.38942054240016,0.1877494324895619,0.3512865005022224,1920,1080
1022,0,ball,0.0544930174946785,318.09113487921684,375.48929677223913,0.16567246608292543,0.3476752747891103,1920,1080
1023,0,ball,0.08284197002649307,306.9154375244713,373.6186912964219,0.1598517903773288,0.3459432326818721,1920,1080
1024,0,ball,0.2632877826690674,309.40313275242346,372.7624082435243,0.16114746497522056,0.34515037800326326,1920,1080
1025,0,ball,0.26431143283843994,315.38993399928665,372.0576412276324,0.16426559062462848,0.3444978159515115,1920,1080
1026,0,ball,0.11556150764226913,320.3763704562572,370.889573424224,0.16686269294596728,0.34341627168909633,1920,1080
1027,0,ball,0.06936237215995789,323.0800427619424,369.34261081610083,0.16827085560517835,0.34198389890379705,1920,1080
1028,0,ball,0.170835942029953,323.2885746905249,367.69462980823863,0.1683794659846484,0.34045799056318393,1920,1080
1029,0,ball,0.08414556086063385,321.05238609248516,366.00951692188977,0.16721478442316937,0.33889770085360166,1920,1080
1030,0,ball,0.0409931018948555,316.43144662097774,364.41326321775114,0.16480804511509256,0.3374196881645844,1920,1080
1031,0,ball,0.12,310.57854589220574,362.94526167367866,0.16175965931885716,0.33606042747562836,1920,1080
1032,0,ball,0.12099727988243103,307.59580133844406,361.55276639024703,0.1602061465304396,0.33477107999096944,1920,1080
1033,0,ball,0.09231893718242645,316.9136652923968,360.88854764092105,0.16505920067312332,0.3341560626304825,1920,1080
1034,0,ball,0.20270153880119324,355.33432702797865,362.1839720880636,0.18506996199373887,0.33535552971117,1920,1080
1035,0,ball,0.051226384937763214,445.3610782659519,367.2198543682429,0.2319588949301833,0.340018383674299,1920,1080
1036,0,ball,0.0,604.3146262837736,377.0097332192094,0.3147472011894654,0.3490830863140828,1920,1080
1037,0,ball,0.0,788.2091649097787,388.6492082278794,0.4105256067238431,0.35986037798877724,1920,1080
1038,0,ball,0.2589074671268463,944.920051160131,398.75410451459754,0.49214585997923493,0.36921676343944215,1920,1080
1039,0,ball,0.0,1030.304451308209,404.4600061746083,0.5366169017230256,0.3745000057172299,1920,1080
1040,0,ball,0.4486033022403717,1062.9069004950145,406.7208275865481,0.55359734400782,0.37659335887643347,1920,1080
1041,0,ball,0.0,1066.221478978393,406.84917203775353,0.555323686967913,0.37671219633125325,1920,1080
1042,0,ball,0.5455286502838135,1057.6670686740686,406.1209598724547,0.5508682649344107,0.3760379258078284,1920,1080
1043,0,ball,0.5462318658828735,1046.9886172594595,405.35533397174385,0.5453065714893018,0.3753290129367999,1920,1080
1044,0,ball,0.404416024684906,1036.862441437193,404.7517292611746,0.5400325215818713,0.3747701196862728,1920,1080
1045,0,ball,0.0,1028.2069366843646,404.30057377475435,0.5355244461897732,0.37435238312477254,1920,1080
1046,0,ball,0.33331382274627686,1021.3243435117122,403.9544214107697,0.5319397622456834,0.37403187167663865,1920,1080
1047,0,ball,0.46497538685798645,1016.3185892478704,403.6834216145267,0.5293325985665992,0.3737809459393766,1920,1080
1048,0,ball,0.4436093866825104,1012.7399750305709,403.52954578830645,0.527468736995089,0.37363846832250597,1920,1080
1049,0,ball,0.4442165195941925,1010.0575029239999,403.55591347300503,0.52607161610625,0.373662882845375,1920,1080
1050,0,ball,0.3776778280735016,1007.3109699389005,403.73283262569765,0.5246411301765107,0.37382669687564596,1920,1080
1051,0,ball,0.4363339841365814,1004.8443725953325,403.8868352718353,0.523356444060069,0.37396929191836603,1920,1080
1052,0,ball,0.47111576795578003,1002.7727148400726,404.0963953499708,0.5222774556458711,0.37416332902775074,1920,1080
1053,0,ball,0.4337819814682007,1001.1087062975848,404.39182006203436,0.5214107845299921,0.3744368704278096,1920,1080
1054,0,ball,0.4197376072406769,999.8430733897698,404.69553888318023,0.5207516007238384,0.3747180915585002,1920,1080
1055,0,ball,0.42044156789779663,998.8217254707899,404.93788297444934,0.5202196486827031,0.3749424842356012,1920,1080
1056,0,ball,0.38679376244544983,997.6773870939393,405.1974535519473,0.5196236391114267,0.3751828273629142,1920,1080
1057,0,ball,0.35686254501342773,996.3663605170333,405.5753596632022,0.5189408127692882,0.37553274042889095,1920,1080
1058,0,ball,0.383380651473999,995.3545240754228,406.0305803128802,0.518413814622616,0.3759542410304446,1920,1080
1059,0,ball,0.4036741852760315,994.6733050074766,406.49893602604556,0.5180590130247275,0.37638790372781994,1920,1080
1060,0,ball,0.3901953399181366,994.273545615684,406.9019387973635,0.5178508050081688,0.37676105444200325,1920,1080
1061,0,ball,0.39015519618988037,994.0329758680521,407.20996641094547,0.5177255082646105,0.37704626519531986,1920,1080
1062,0,ball,0.38444724678993225,993.9215895199407,407.5266759426756,0.5176674945416357,0.37733951476173666,1920,1080
1063,0,ball,0.24691124260425568,994.0585550700307,407.9096834495319,0.517738830765641,0.37769415134215917,1920,1080
1064,0,ball,0.25745919346809387,994.9827867677092,408.37024234533135,0.5182202014415151,0.3781205947641957,1920,1080
1065,0,ball,0.3143962025642395,996.9478898193934,408.9083338070547,0.5192436926142674,0.37861882759912474,1920,1080
1066,0,ball,0.2577248513698578,1000.6668315534735,409.6044419535934,0.5211806414341008,0.37926337217925316,1920,1080
1067,0,ball,0.257702499628067,1005.6047169703882,410.46802308591094,0.5237524567554105,0.3800629843388064,1920,1080
1068,0,ball,0.31103333830833435,1010.2687929215904,411.35006824412017,0.526181662979995,0.38087969281862977,1920,1080
1069,0,ball,0.3232232928276062,1010.0792149037243,411.5505345591102,0.526082924429023,0.38106530977695385,1920,1080
1070,0,ball,0.3349725902080536,995.4460813366705,409.69359423540374,0.5184615006961826,0.37934592058833677,1920,1080
1071,0,ball,0.2799953520298004,950.7299044243148,403.5114759484858,0.4951718252209973,0.3736217369893387,1920,1080
1072,0,ball,0.26963621377944946,857.4558734808031,390.2093680390442,0.44659160077125165,0.3613049704065224,1920,1080
1073,0,ball,0.0,706.891194810364,368.24126882636807,0.3681724972970646,0.34096413780219265,1920,1080
1074,0,ball,0.04494577273726463,561.5029745810062,346.7476969519626,0.2924494659276074,0.32106268236292834,1920,1080
1075,0,ball,0.11410059034824371,486.9579146894962,335.2598693711119,0.25362391390077926,0.3104258049732518,1920,1080
1076,0,ball,0.02931051328778267,482.8732692812009,333.3045970734068,0.25149649441729216,0.30861536766056186,1920,1080
1077,0,ball,0.0,537.9752708277331,339.36798593254025,0.280195453556111,0.31422961660420395,1920,1080
1078,0,ball,0.0,621.4239665793398,349.70862506494586,0.3236583159267395,0.32380428246754245,1920,1080
1079,0,ball,0.0,702.7919792401742,361.07905719980306,0.3660374891875907,0.33433246037018804,1920,1080
1080,0,ball,0.0,752.4398532193935,370.7424091683961,0.3918957568851008,0.3432800084892556,1920,1080
1081,0,ball,0.2837614119052887,742.6725087686257,376.20248962622253,0.38680859831699255,0.34833563854279864,1920,1080
1082,0,ball,0.0,659.6851174402493,375.52965592210273,0.3435859986667965,0.34771264437231736,1920,1080
1083,0,ball,0.0701601654291153,574.375332211351,371.4666284437471,0.29915381886007864,0.3439505818923584,1920,1080
1084,0,ball,0.021510589867830276,559.38398372497,366.51822554246013,0.2913458248567552,0.33936872735412976,1920,1080
